country,article_name,revision_id,article_quality,population
China,Wang Enmao,770953317,Stub,1393.8
China,Wang Huaixiang,770953363,Stub,1393.8
China,Yu Ke,770953518,Stub,1393.8
China,Zhao Xiu,770953587,Stub,1393.8
China,Gao Dezhan,770953663,Stub,1393.8
China,Xing Chongzhi,770956746,Stub,1393.8
China,Li Youwen,770956935,Stub,1393.8
China,Zhao Lin (politician),770957015,Stub,1393.8
China,Long Shujin,770957109,Stub,1393.8
China,Lu Hao (born 1947),770960754,Stub,1393.8
China,Liang Baohua,771000002,Stub,1393.8
China,Jiang Jufeng,771004757,Stub,1393.8
China,Shen Yunpu,771030483,Stub,1393.8
China,Zhu Shaolian,771031733,Stub,1393.8
China,Liu Zhengwei,771178314,Stub,1393.8
China,Niu Maosheng,771178639,Stub,1393.8
China,Ma Zhongchen,771190535,Stub,1393.8
China,Li Dengying,771190875,Stub,1393.8
China,Jia Zhijie,771191040,Stub,1393.8
China,Li Ziqi,771191336,Stub,1393.8
China,Zhao Haifeng,771191461,Stub,1393.8
China,Xu Yongyue,771193712,Stub,1393.8
China,Shao Shiping,771379569,Stub,1393.8
China,Fang Zhongru,771424860,Stub,1393.8
China,Zhang Jieqing,771524840,Stub,1393.8
China,Chai Songyue,772056682,Stub,1393.8
China,Yue Qifeng,774220878,Stub,1393.8
China,Wu Yuanheng,774422853,C,1393.8
China,Li Weiwei (politician),775073157,Stub,1393.8
China,Ouyang Qin,775073838,Stub,1393.8
China,Augustine Chung,775657939,Start,1393.8
China,Wei Baoheng,776191386,B,1393.8
China,Li Shimin,777018772,Stub,1393.8
China,Tang Taizong,777018813,Stub,1393.8
China,Zhou Jianren,777642661,Stub,1393.8
China,Yang Sifu,779846133,B,1393.8
China,Li Shouxin (politician),780434420,Stub,1393.8
China,Lin Shusen,780595069,Stub,1393.8
China,Ye Xuanping,780680886,Stub,1393.8
China,Kenneth Lo Tak-cheung,780976891,Stub,1393.8
China,Mingsioi,781508091,Stub,1393.8
China,Gao Yao (minister),782363273,Stub,1393.8
China,David Ting,783042114,Stub,1393.8
China,Ma Mingfang,783511207,Stub,1393.8
China,Cheung Hon-chung,783822661,Stub,1393.8
China,Chan Wing-chan,783825005,Stub,1393.8
China,Ngan Kam-chuen,783825434,Stub,1393.8
China,Preparatory Committee for the Hong Kong Special Administrative Region,783825954,Stub,1393.8
China,Marquis Ai of Jin,783876519,Stub,1393.8
China,Shang Shu (Jin),783876675,Stub,1393.8
China,Marquis Xiao of Jin,783876703,Stub,1393.8
China,Marquis Xiaozi of Jin,783876729,Stub,1393.8
China,Du'ao,783876927,Stub,1393.8
China,King Sheng of Chu,783877629,Stub,1393.8
China,King Min of Qi,783878517,GA,1393.8
China,Marquis Zhao of Jin,783880703,Stub,1393.8
China,Henry Pollock,784725710,C,1393.8
China,Zeng Qi,786497203,Stub,1393.8
China,Wong Lam,786512830,Start,1393.8
China,Liao Hui (politician),786967153,Stub,1393.8
China,Hu Ruoyu,787180882,Stub,1393.8
China,Mu Qing (tusi),787339934,Stub,1393.8
China,Escape from China,787356609,Stub,1393.8
China,Li Zhen (Tang dynasty),788130678,B,1393.8
China,Liao of Wu,788323099,Stub,1393.8
China,Mo Kwan-nin,788448252,Start,1393.8
China,Chan Wing-kee,788633054,C,1393.8
China,Xiang of Xia,788695829,Start,1393.8
China,Doje Cezhug,788758073,Start,1393.8
China,Tong Jixu,788799528,Start,1393.8
China,I.R.A. MacCallum,789282276,Start,1393.8
China,Cheng Xingling,789284682,Stub,1393.8
China,Liu Zheng (politician),789285126,Stub,1393.8
China,Zhufu Yan,789295999,Stub,1393.8
China,Chen Zhifang,789586713,Stub,1393.8
China,Ma Wen,790422921,Start,1393.8
China,Chung To,791175440,Stub,1393.8
China,Ma Rong,791285269,Stub,1393.8
China,Lo Man-wai,791708145,Start,1393.8
China,Fu Jing,792956376,Stub,1393.8
China,Wu Xinxiong,793384100,Start,1393.8
China,Charles Yeung,793720515,Start,1393.8
China,Chen Genkai,793812440,Stub,1393.8
China,Chu Qing,794291032,Start,1393.8
China,Shumishi,795317799,Stub,1393.8
China,Liu Jingxian,795441291,Start,1393.8
China,Miao Jinqing,795507669,B,1393.8
China,Deng Weizhi,797346875,Stub,1393.8
China,Ma Chao-chun,797603786,Stub,1393.8
China,Song Pingshun,798556097,Stub,1393.8
China,Xie Feng (politician),798558692,Stub,1393.8
China,Zhou Xing (politician),798561595,Stub,1393.8
China,Li Tianmin,798630593,Start,1393.8
China,Tao Chengzhang,798871452,Stub,1393.8
China,Yang Wei-fuu,799569227,Stub,1393.8
China,Template:KMTleaders,799682447,Stub,1393.8
China,Du Jiang,800562466,Stub,1393.8
China,Lam Chak-piu,801088692,Stub,1393.8
China,Yang Xianzhen,801307972,Stub,1393.8
China,Cheng Kai-nam,801757276,Stub,1393.8
China,Zeng Qinghong (female),801957603,Start,1393.8
China,Bai Lichen,802381739,Start,1393.8
China,Yang Jingren,802382616,Stub,1393.8
China,Li Zhi (dissident),802553480,Stub,1393.8
China,Gary Chan,804812200,Start,1393.8
China,He Yong (Han dynasty),805019329,Stub,1393.8
China,Nan Ping,805795504,Stub,1393.8
China,Gyai'ra Losang Dainzin,807226656,Stub,1393.8
China,Kenneth Ting,807478191,Start,1393.8
China,Li Zicheng (politician),807688180,Stub,1393.8
China,Cui Yuan (Han dynasty),807890714,Start,1393.8
China,Ulan (politician),808258847,Start,1393.8
China,Xian Hui,808785299,Start,1393.8
China,Li Deyu,808902360,B,1393.8
China,Wan Shaofen,809187114,C,1393.8
China,Hu Biao,809212993,Stub,1393.8
China,Li Tai,809289608,B,1393.8
China,Wang Chengbin,809630745,Stub,1393.8
China,Chan Yat-sen,809767953,Start,1393.8
China,Ambrose Lau,810007111,Start,1393.8
China,Lam Tai-fai,810083238,Start,1393.8
China,Duke You of Jin,810207744,Stub,1393.8
China,Duke Xiang of Qi,810210502,C,1393.8
China,Wuzhi (Qi),810210530,Start,1393.8
China,Duke Zhuang II of Qi,810212071,C,1393.8
China,An Ruzi,810212416,Start,1393.8
China,Duke Dao of Qi,810212435,B,1393.8
China,"Yan, Marquis of Tian",810212587,Start,1393.8
China,Song Ping,810235622,Start,1393.8
China,Liu Hui (politician),810272482,Start,1393.8
China,Zhang Wenkang,810324037,Stub,1393.8
China,Jin Daoming,810583946,Start,1393.8
China,Huang Huahua,810645749,Start,1393.8
China,Bao Houchang,810728039,Stub,1393.8
China,Chan Yuen-han,810729200,Start,1393.8
China,Cyd Ho,810731100,C,1393.8
China,Wei Liucheng,810749949,Start,1393.8
China,Ma Duanlin,811358254,Start,1393.8
China,Zhou Xiaozhou,811807096,Stub,1393.8
China,Jack So,811938747,C,1393.8
China,Jia Zhibang,811989844,Start,1393.8
China,Jigme Namgyal,811997667,Stub,1393.8
China,Jin Midi,812075098,Start,1393.8
China,Yuan Chunqing,813900642,Start,1393.8
China,Zhu Haowen,814399546,Stub,1393.8
China,Abudureyimu Ajiyiming,815051439,Stub,1393.8
China,Tai Tak-fung,815056210,Start,1393.8
China,Liu Zhihua,815078132,Stub,1393.8
China,Lan Fu,815682189,Start,1393.8
China,Guan Guangfu,815929126,Start,1393.8
China,Zhou Rongxin,815941506,Stub,1393.8
China,Chen Mingyi,815946830,Stub,1393.8
China,Template:China-poli-bio-book-stub,816009308,Stub,1393.8
China,Liao Zhigao,816036865,Start,1393.8
China,Ng Leung-sing,816098401,Start,1393.8
China,Duke Huai of Jin,816223660,Start,1393.8
China,Li Fengji,816595909,B,1393.8
China,Li Fung-ying,816595984,Stub,1393.8
China,Li Jinhua,816599074,Start,1393.8
China,Li Qihong,816601825,Start,1393.8
China,Liang Weilin,816625527,Stub,1393.8
China,Liang Youyu,816625801,Stub,1393.8
China,Dorjeban,816716155,Stub,1393.8
China,Liu Jingsheng,817059698,Stub,1393.8
China,Song Xiuyan,817294059,Stub,1393.8
China,Fang Shengdong,817372490,Stub,1393.8
China,Shi Tianze,817548252,Start,1393.8
China,Wei Zhaodu,817660808,B,1393.8
China,Fuqing (general),818076448,Stub,1393.8
China,Wang Dongfeng,818392946,Start,1393.8
China,Helena Wong (politician),818902962,Start,1393.8
China,Lu Ruihua,819158205,Stub,1393.8
China,Template:China-politician-stub,819688886,Stub,1393.8
China,Ke Qingshi,820642494,Stub,1393.8
China,Fred Li,820765712,Start,1393.8
China,Qian Xinzhong,820843888,Start,1393.8
China,Howard Young,821039026,Stub,1393.8
China,Chen Changzhi,821473317,Stub,1393.8
China,Ma Man-kei,821475731,Start,1393.8
China,Lei Chunmei,821847308,Stub,1393.8
China,Wang Baosen,822321267,Start,1393.8
China,Zeng Jinyan,823520159,Start,1393.8
China,Miriam Lau,823549480,Start,1393.8
China,Meng Xiangwei,823589475,Stub,1393.8
China,Lu Jianying,823713420,Stub,1393.8
China,Ruan Yuan,823717658,Start,1393.8
China,Deng Tingzhen,823717836,Stub,1393.8
China,Fulata,823720199,Stub,1393.8
China,Amin (Qing dynasty),823749725,Start,1393.8
China,Anfiyanggū,823749860,Start,1393.8
China,Eidu,823754100,Start,1393.8
China,Longkodo,823759310,Start,1393.8
China,Yishan (Manchu official),823762835,C,1393.8
China,Mingrui,823913046,Stub,1393.8
China,Henry Hu,824380497,Start,1393.8
China,Zaiyi,825388584,C,1393.8
China,Cui Guoyin,825611282,Stub,1393.8
China,Li Jingfang,825611296,Stub,1393.8
China,Lu Zongyu,825611666,Stub,1393.8
China,Emperor Taizong's campaign against Tuyuhun,825754479,B,1393.8
China,Lau Wong-fat,825805920,C,1393.8
China,Lo Man-kam,826344312,GA,1393.8
China,Nie Weiguo,826456716,Stub,1393.8
China,Chan Kam-lam,826668337,C,1393.8
China,Hau Shui-pui,827826620,Start,1393.8
China,Jiedushi,828170305,C,1393.8
China,Yan Hongyan,828317547,Start,1393.8
China,Fok Pui-yee,828427971,Start,1393.8
China,Li Chengyun,828477326,Start,1393.8
China,Jin Zhun,828576858,Start,1393.8
China,Lin Jiamei,828867129,Start,1393.8
China,Dorothy Liu,828902396,C,1393.8
China,Percy Chen,829255767,GA,1393.8
China,Ou Mengjue,829288530,Stub,1393.8
China,Huang Zhendong,829331042,Stub,1393.8
China,He Changling,829435102,Start,1393.8
China,Wu Chi-wai,829591781,C,1393.8
China,Charles Mok,829960583,Start,1393.8
China,Bunny Chan,830349985,Start,1393.8
China,Li Haifeng,830458162,Stub,1393.8
China,Ma Biao (politician),830458620,Stub,1393.8
China,Khan of Heaven,830708248,Start,1393.8
China,Gao Gang,830720713,B,1393.8
China,Shen Yiqin,830763099,Start,1393.8
China,Jiang Chunyun,831084908,Start,1393.8
China,Wang Anlong,831127711,Stub,1393.8
China,Wang Menghui,831368426,Start,1393.8
China,Hui Liangyu,831597036,Start,1393.8
China,Liu Wei (politician),831807310,Stub,1393.8
China,Peter C. Wong,832013290,Stub,1393.8
China,Raidi,832062067,Stub,1393.8
China,Tang campaign against Kucha,832192007,GA,1393.8
China,Xu Jingye (PRC),832465965,Stub,1393.8
China,Qiao Chuanxiu,832606890,Stub,1393.8
China,Wang Keying,832757699,Stub,1393.8
China,Wang Shitai,832758234,Stub,1393.8
China,Wang Zhaowen,832758498,Stub,1393.8
China,Wan Xiaotang,832781934,Stub,1393.8
China,Li Baiyao,832801877,Stub,1393.8
China,Yuan Hong (Jin dynasty),832802468,Stub,1393.8
China,Tsang Hin-chi,832807375,Start,1393.8
China,King Cheng of Chu,832822081,Stub,1393.8
China,Chonghou,832993388,GA,1393.8
China,Gonghe Regency,833041402,Start,1393.8
China,Chen Lei (Heilongjiang),833077063,Stub,1393.8
China,Cheng Zihua,833082235,Stub,1393.8
China,Chi Biqing,833082358,Stub,1393.8
China,Liu Jing (politician),833092643,Stub,1393.8
China,Liu Zemin,833092696,Stub,1393.8
China,Wang Tingdong,833094359,Stub,1393.8
China,Wang Jianguo,833094466,Start,1393.8
China,Wang Wanbin,833094584,Stub,1393.8
China,Wei Heng,833094687,Start,1393.8
China,Zhang Shude,833096435,Stub,1393.8
China,Bai Yun (politician),833133667,Start,1393.8
China,Zhang Jifu,833137021,Stub,1393.8
China,Sun Jiagan,833137194,Stub,1393.8
China,Wang Youcai,833376391,Start,1393.8
China,Henry Wu,833380305,Start,1393.8
China,Yunlu,833591162,Stub,1393.8
China,Li Yuanji,833730598,B,1393.8
China,Pei Du,833767813,B,1393.8
China,Kelly Tung,833774881,Start,1393.8
China,Wang Shouxin,833926556,Stub,1393.8
China,Zhang Mingqi,834096932,Stub,1393.8
China,Jiao Li,834519299,Stub,1393.8
China,Wang Zhao,834574513,Stub,1393.8
China,Princess Gaoyang,835315536,Start,1393.8
China,Li Chengqian,835408379,C,1393.8
China,Tang campaigns against Karasahr,835507842,C,1393.8
China,Jakdan,835658311,Start,1393.8
China,Anthony Liu Bainian,835788503,Stub,1393.8
China,Zhang Xiaolan,836251457,Start,1393.8
China,Henry Tang,836396829,C,1393.8
China,Ren Baige,836402161,Stub,1393.8
China,Li Dashi,836488921,Stub,1393.8
China,Li Fang (Song dynasty),836488926,Stub,1393.8
China,Li Changjiang,836495216,Start,1393.8
China,Tömür Dawamat,836545443,Stub,1393.8
China,Pan Fan,836566301,Stub,1393.8
China,Wong Kwok-hing,836671065,Start,1393.8
China,Guo Zhi,836768925,Stub,1393.8
China,Li Ke,836935097,Start,1393.8
China,Li Weihan,836967082,Stub,1393.8
China,Qian Yunlu,836967091,Stub,1393.8
China,Hao Jianxiu,836999233,C,1393.8
China,Duan Yihe,837133628,C,1393.8
China,Hua Jianmin,837149982,Stub,1393.8
China,Lew Mon-hung,837366214,C,1393.8
China,King Dao of Zhou,837465099,Stub,1393.8
China,King Si of Zhou,837465203,Stub,1393.8
China,Wu Aiying,837531189,Start,1393.8
China,Xu Hui,837648580,Start,1393.8
China,Wu Guixian,837733265,Start,1393.8
China,Liang Na,837985695,Start,1393.8
China,Lu Jia (Western Han),838030452,Stub,1393.8
China,Li Ying (Eastern Han),838101880,Stub,1393.8
China,Shi Guangsheng,838277425,Stub,1393.8
China,Zhao Liping,838329398,C,1393.8
China,Ruan Posheng,838456427,Stub,1393.8
China,Martin Liao,838844602,Start,1393.8
China,KC Chan,838847076,Start,1393.8
China,Tony Tse,838848370,Start,1393.8
China,Qi Benyu,838957012,Start,1393.8
China,David Li,839042686,C,1393.8
China,Lu Kejian,839142768,Stub,1393.8
China,Linghu Tao,839179575,B,1393.8
China,Zhang Xinsheng,839435807,Start,1393.8
China,Christopher Cheung,839552361,Start,1393.8
China,Hong Lei (diplomat),839563071,Stub,1393.8
China,Qiu Fengjia,839824615,Start,1393.8
China,Empress Zhangsun,839890247,C,1393.8
China,Yu Xiaogang,839942286,Stub,1393.8
China,Uyunqimg,839946307,Start,1393.8
China,Jiang Weixin,840135275,Stub,1393.8
China,Xiang Jingyu,840141509,C,1393.8
China,Chan Kin-por,840450330,Start,1393.8
China,Liao Xiaoyi,840490397,Start,1393.8
China,Zhang Qinqiu,840493844,C,1393.8
China,Chuzi I,840585032,Stub,1393.8
China,Duke Yì of Qi,840585131,Start,1393.8
China,Duke Jian of Qi,840585188,Start,1393.8
China,Deng Fa,840721074,Start,1393.8
China,Yu Hung-chun,840836294,Stub,1393.8
China,Gu Xiulian,840907821,C,1393.8
China,Shen Yueyue,840918183,Start,1393.8
China,Zhao Yide,841209063,Start,1393.8
China,Ding Sheng (general),841367251,Stub,1393.8
China,Lawrence Lau,841474476,Start,1393.8
China,Zhou Bo,841542414,Stub,1393.8
China,Kuan Hsin-chi,841751923,Start,1393.8
China,Kenneth Chan Ka-lok,841841561,Start,1393.8
China,Guo Youzhi,841965867,Stub,1393.8
China,Zhuge Rong,841983583,B,1393.8
China,Lou Xuan,841983851,Start,1393.8
China,Ji Yan (Three Kingdoms),841984852,C,1393.8
China,Au Nok-hin,841993841,C,1393.8
China,Guan Ning,842009838,Stub,1393.8
China,Yin Linping,842087234,Stub,1393.8
China,Lü Ju,842099111,Stub,1393.8
China,Wan Yu,842099969,Start,1393.8
China,Liu Shao (Three Kingdoms),842105478,Stub,1393.8
China,Mao Jie,842123458,Stub,1393.8
China,Hua Xin,842123800,Stub,1393.8
China,Jia Kui (general),842125500,Start,1393.8
China,Wen Hui,842126153,Stub,1393.8
China,Lee Hsin,842128926,Start,1393.8
China,Fan Chou,842148711,Start,1393.8
China,Hua He,842149292,Stub,1393.8
China,Zhang Ti,842149386,Stub,1393.8
China,Xue Zong,842157126,Start,1393.8
China,Teng Yin,842301497,Stub,1393.8
China,Wei Zhao (Three Kingdoms),842301838,Start,1393.8
China,Wang Kuang,842377749,Start,1393.8
China,Chen Haosu,842472043,Stub,1393.8
China,Chen Shiju,842473655,Stub,1393.8
China,Zaize,842495437,Start,1393.8
China,Wu Junsheng,842603832,Stub,1393.8
China,Song Zhe,842694976,Stub,1393.8
China,Zheng Bijian,842906391,C,1393.8
China,Choy Kan-pui,842914367,Start,1393.8
China,Robert Chow,842937135,C,1393.8
China,Xu Jing (Three Kingdoms),843273062,Stub,1393.8
China,Bai Zhijian,843438954,Stub,1393.8
China,Ng Ming-yam,843440530,Start,1393.8
China,Conrad Lam,843440555,Stub,1393.8
China,Tang Siu-tong,843440767,Start,1393.8
China,Sally Aw,843582779,Start,1393.8
China,Ip Kin-yuen,843583096,Start,1393.8
China,Lau Chin-shek,843583368,Start,1393.8
China,Jasper Tsang,843583809,C,1393.8
China,Kenneth Leung,843583825,C,1393.8
China,"Xu Jie (politician, born 1955)",843619246,Stub,1393.8
China,Kim Cham,843702861,Start,1393.8
China,Chiu Hin-kwong,843703177,Start,1393.8
China,Ho Kam-fai,843703347,Stub,1393.8
China,Ho Sai-chu,843703368,C,1393.8
China,Denny Huang,843703401,C,1393.8
China,Lau Siu-kai,843704072,Start,1393.8
China,Li Kwan-ha,843704389,Start,1393.8
China,Lo Tak-shing,843704628,Start,1393.8
China,Vincent Lo,843704732,Start,1393.8
China,James Lung,843705053,Stub,1393.8
China,Dhun Jehangir Ruttonjee,843705171,C,1393.8
China,Tai Cheuk-yin,843705275,Stub,1393.8
China,Tong King-sing,843705625,Stub,1393.8
China,Daniel Tse,843705693,Start,1393.8
China,Yeung Po-kwan,843733272,Stub,1393.8
China,Yum Sin-ling,843733321,Stub,1393.8
China,Ma Kai,844040606,Start,1393.8
China,Gao Qiang,844041833,Stub,1393.8
China,Lu Lingxuan,844294035,Start,1393.8
China,Ma Fung-kwok,844305684,Start,1393.8
China,Liu Yandong,844322385,C,1393.8
China,Yan Junqi,844323673,Start,1393.8
China,Lü Xiwen,844417733,Start,1393.8
China,Mao Guanglie,844570433,Stub,1393.8
China,Wang Yong (politician),844639671,Stub,1393.8
China,Kam Nai-wai,844649246,Start,1393.8
China,Wong Ker-lee,844650106,Start,1393.8
China,Liu Ba (Three Kingdoms),844673133,Stub,1393.8
China,Yang Yi,844682784,C,1393.8
China,Chen Zhen (Three Kingdoms),844683200,Start,1393.8
China,Xiang Lang,844684614,Start,1393.8
China,Suo Yuanli,844709354,Stub,1393.8
China,Zhang Jinghua,844728073,Stub,1393.8
China,Fei Yi,844758656,B,1393.8
China,Tang campaign against Karakhoja,844821947,C,1393.8
China,Anson Chan,844877084,C,1393.8
China,Zhou Lin (politician),845082623,Stub,1393.8
China,Victor Li Tzar-kuoi,845108231,Start,1393.8
China,Ban Biao,845290132,Stub,1393.8
China,Chen Guofu,845339995,Stub,1393.8
China,Gordon Wu,845449799,C,1393.8
China,Liao Chengzhi,845667118,GA,1393.8
China,Zhou Yang (literary theorist),845788777,Stub,1393.8
China,Zhou Zijian,845872150,Start,1393.8
China,Hua Chunying,846190904,Start,1393.8
China,Li Jiancheng,846206688,C,1393.8
China,Huang Lanxiang,846226407,Start,1393.8
China,Chuzi II,846546294,Start,1393.8
China,Agui,846575359,C,1393.8
China,Yiu Si-wing,846670205,Stub,1393.8
China,Yang Dacai,846870161,Stub,1393.8
China,Liu Yongfu,847018448,C,1393.8
China,Lord Changping,847086041,Start,1393.8
China,Timothy Tong,847088295,Start,1393.8
China,Stephen Sui,847146549,Stub,1393.8
China,Yan Ji,847283747,Start,1393.8
China,Yang Dongsheng,847286822,Stub,1393.8
China,Lei Jieqiong,847544597,B,1393.8
China,Shen Jiaben,847620606,Stub,1393.8
China,Jin Yuzhang,847695833,Start,1393.8
China,Wang Congwu,847707301,Stub,1393.8
China,Wang Like,847785366,Stub,1393.8
China,Yifu Hun,847931254,Stub,1393.8
China,Li Zhaozhuo,847975652,Stub,1393.8
China,Du You,847976323,C,1393.8
China,Grand Empress Dowager Shangguan,848065062,C,1393.8
China,Tian Fengshan,848168030,Stub,1393.8
China,Tie Ning,848192777,C,1393.8
China,Yuan Ang,848313239,Start,1393.8
China,David Cheung,848335660,Stub,1393.8
China,Cheung Hok-ming,848369194,Start,1393.8
China,Bahai (Qing dynasty),848605454,Stub,1393.8
China,Liang Ji,848633850,B,1393.8
China,Wen Zhong,848806415,Stub,1393.8
China,Han Yuqun,848824214,Stub,1393.8
China,Wang Mingfang,848824296,Stub,1393.8
China,Michael Fu Tieshan,848834985,Start,1393.8
China,Tong Daning,848899011,Stub,1393.8
China,Yu Xinqing,848929108,C,1393.8
China,Tian Qianqiu,849050250,Start,1393.8
China,Chen Yu (politician),849336441,Stub,1393.8
China,Law Cheung-kwok,849368613,Stub,1393.8
China,Lee Wing-tat,849368624,Start,1393.8
China,Sin Chung-kai,849368639,Start,1393.8
China,Elsie Tu,849458247,C,1393.8
China,Fu Shanxiang,849590471,C,1393.8
China,Ronny Tong,849637198,C,1393.8
China,Law Chi-kwong,849637250,Start,1393.8
China,Kenneth Lau,849637402,Start,1393.8
China,Michael Suen,849637773,C,1393.8
China,Ambrose Lee,849638271,Stub,1393.8
China,Henry Fok,849922938,C,1393.8
China,Woo Chia-wei,850031551,C,1393.8
China,Chung Shui-ming,850386653,Start,1393.8
China,Herman Hu,850387199,Stub,1393.8
China,Jiang Yu,850406639,Start,1393.8
China,Yan Zhichan,850462956,Start,1393.8
China,Li Dazhang,850646433,Stub,1393.8
China,Yin Yicui,850685792,Stub,1393.8
China,Zhang Lichang,850689219,Stub,1393.8
China,Paul Chan Mo-po,850840047,C,1393.8
China,Li Bin (politician),851421768,Start,1393.8
China,Yuxian (Qing dynasty),851578414,C,1393.8
China,Akdun,851635008,Start,1393.8
China,Wen Qiang,851712866,Start,1393.8
China,Dong Xian,851766853,C,1393.8
China,He Rong,851824505,Stub,1393.8
China,Yuan Jiayong,851840539,Stub,1393.8
China,Daišan,851896039,C,1393.8
China,Zhao Pengfei,851901959,Stub,1393.8
China,Huang Xiaowei,852080175,Stub,1393.8
China,Zheng Chengsi,852372611,Stub,1393.8
China,Maci (politician),852461513,Stub,1393.8
China,Bu Xiaolin,852640917,Start,1393.8
China,Li Jingtian,852641556,Start,1393.8
China,Su Zhaozheng,852731240,Stub,1393.8
China,Zhang Shusheng,852739442,Stub,1393.8
China,Wang Hongwen,852748656,Start,1393.8
China,Ma Man-fai,853009716,Start,1393.8
China,Ye Qun,853015018,Stub,1393.8
China,Tian Xiangli,853112004,Start,1393.8
China,Guanwen,853127445,Stub,1393.8
China,Jirhangga,853218706,Start,1393.8
China,John Kuan,853285590,Start,1393.8
China,Pujie,853287113,C,1393.8
China,Tsang Tak-sing,853291945,C,1393.8
China,Huang Lixin,853347899,Start,1393.8
China,Zhang Jingyao,853448616,Start,1393.8
China,Mingju,853532036,Stub,1393.8
China,Liu Mingzu,853583011,Stub,1393.8
China,Chung King-fai,853634733,Start,1393.8
China,Ebilun,853666065,B,1393.8
China,Keying (official),853667212,C,1393.8
China,Peter Lee Ka-kit,853769168,Start,1393.8
China,Arthur Li,853852474,C,1393.8
China,Patrick Ho,853943645,Start,1393.8
China,Songgotu,853973389,Start,1393.8
China,Tulišen,853973806,Start,1393.8
China,Princess Der Ling,854007620,C,1393.8
China,Wei Cong,854095850,Start,1393.8
China,Xue Yanzhong,854096326,Stub,1393.8
China,Liza Wang,854100376,C,1393.8
China,Sun Wensheng,854279065,Stub,1393.8
China,Lo King-man,854320967,Start,1393.8
China,Li Da (philosopher),854378642,Stub,1393.8
China,Xin Chunying,854473861,Start,1393.8
China,Zhao Mausoleum (Tang dynasty),854556119,Stub,1393.8
China,Toqto'a (Yuan dynasty),854757373,C,1393.8
China,Huo Guang,854813539,C,1393.8
China,Ding Baozhen,854958974,Start,1393.8
China,Han Xuan,855111848,Stub,1393.8
China,Brian Kan,855164345,Start,1393.8
China,Hu Zejun,855255859,Stub,1393.8
China,Chia Ching-teh,855263764,Stub,1393.8
China,Ortai,855610863,Start,1393.8
China,Shen Jong-chin,855616588,Start,1393.8
China,Wang Daxie,855666955,Stub,1393.8
China,Qian Nengxun,855667298,Stub,1393.8
China,Jin Yunpeng,855667416,Stub,1393.8
China,Yan Huiqing,855667573,Start,1393.8
China,Pan Fu,855670754,Stub,1393.8
China,Chen Changhao,855686996,B,1393.8
China,Sun Chunlan,855727288,C,1393.8
China,Han Hong (general),855792893,B,1393.8
China,Wenxiang,855811906,Stub,1393.8
China,Ma Xinyi,855812492,Start,1393.8
China,Cao Song,855968116,GA,1393.8
China,Empress He (Han dynasty),855970374,C,1393.8
China,Shi Liang,855980781,Start,1393.8
China,Sun Yi,856006597,C,1393.8
China,Burhan Shahidi,856204386,GA,1393.8
China,Du Xigui,856387525,Start,1393.8
China,Hu Weide,856394881,Start,1393.8
China,Liao Zhongkai,856398867,C,1393.8
China,Ma Linyi,856487898,Stub,1393.8
China,Mo Teh-hui,856491277,Start,1393.8
China,Xu Shiying,856533368,Start,1393.8
China,Dai Jitao,856534779,Start,1393.8
China,Gao Enhong,856535100,Stub,1393.8
China,Ip Kwok-him,856586769,C,1393.8
China,Zhang Cunren,856590085,Stub,1393.8
China,Geshe Sherab Gyatso,856616232,Start,1393.8
China,Huang Shaohong,856617668,Start,1393.8
China,Ma Fuxing,856629250,Start,1393.8
China,Nima-odsor,856630564,Start,1393.8
China,Shao Yuanchong,856642079,Stub,1393.8
China,T'ang Leang-Li,856643400,C,1393.8
China,Wang Kemin,856646641,Start,1393.8
China,Wang Zhixiang,856647141,Stub,1393.8
China,Xi Qia,856647994,Start,1393.8
China,Cuigiya Lianyuan,856676979,Start,1393.8
China,Xie Jieshi,856697029,Start,1393.8
China,Yilibu,856723290,Stub,1393.8
China,Ronglu,856729111,C,1393.8
China,Changling (Qing dynasty),856734263,Start,1393.8
China,Chan Kam-chuen,856771021,Start,1393.8
China,Li Chang,856815151,Stub,1393.8
China,Fuk'anggan,856907468,Start,1393.8
China,Erica Yuen,856939743,Start,1393.8
China,Chung Sze-yuen,856962117,C,1393.8
China,King Pu-tsung,857049997,Start,1393.8
China,Wei Zhongxian,857059852,C,1393.8
China,He Xiangning,857088695,GA,1393.8
China,Xiong Xiling,857180264,Stub,1393.8
China,Song Jiaoren,857191546,C,1393.8
China,Deng Rong,857221836,Start,1393.8
China,Li Xiaolin (b. 1953),857221837,Start,1393.8
China,Deng Nan,857221838,Start,1393.8
China,Wang Mang,857405066,C,1393.8
China,Mao Yuanxin,857674083,Start,1393.8
China,Wang Yusuo,857771159,Stub,1393.8
China,"Bolo, Prince Duanzhong",857791554,Start,1393.8
China,Ban Zhao,857809175,C,1393.8
China,Selection Committee,857818963,Start,1393.8
China,Puru (artist),857826218,Start,1393.8
China,"Yinxiang, Prince Yi",857833561,C,1393.8
China,Nalan Xingde,857942909,Start,1393.8
China,Andrew Wong (politician),857947986,Start,1393.8
China,Wong Po-yan,857975948,Start,1393.8
China,Timothy Fok,857990018,Start,1393.8
China,Xu Qian,858041712,Stub,1393.8
China,Fuheng,858271741,Start,1393.8
China,Zhang Tingyu,858272221,Start,1393.8
China,Lu Gongxun,858318005,Stub,1393.8
China,Liu Fusheng,858318576,Stub,1393.8
